,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,FB,GOOG,MSFT,TSLA,AAPL,AMZN,FB,GOOG,MSFT,TSLA,AAPL,AMZN,FB,GOOG,MSFT,TSLA,AAPL,AMZN,FB,GOOG,MSFT,TSLA,AAPL,AMZN,FB,GOOG,MSFT,TSLA
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-29 12:25:00-04:00,132.69000244140625,3453.594970703125,323.9750061035156,2410.360107421875,249.89999389648438,670.969970703125,132.85499572753906,3458.0,324.3299865722656,2411.590087890625,249.9499969482422,671.6181030273438,132.67999267578125,3452.843017578125,323.94000244140625,2410.0,249.81500244140625,670.3079833984375,132.69000244140625,3454.109619140625,323.968994140625,2410.0,249.83599853515625,670.4650268554688,333296.0,13344.0,66450.0,2610.0,53071.0,75815.0
2021-04-29 12:26:00-04:00,132.57000732421875,3449.6201171875,323.6304931640625,2406.010009765625,249.8300018310547,669.2200927734375,132.6999969482422,3454.89990234375,324.07989501953125,2409.7900390625,249.9799041748047,671.7498779296875,132.50999450683594,3449.6201171875,323.606689453125,2406.0,249.75999450683594,669.1201171875,132.67999267578125,3453.25,323.989990234375,2409.5400390625,249.88999938964844,670.780029296875,238841.0,15325.0,69701.0,8078.0,82899.0,113822.0
2021-04-29 12:27:00-04:00,132.66000366210938,3454.14501953125,324.0,2407.364990234375,249.92999267578125,670.4395141601562,132.6699981689453,3454.199951171875,324.05999755859375,2407.8798828125,249.97000122070312,670.6199951171875,132.5500030517578,3448.949951171875,323.6199951171875,2405.885009765625,249.8000030517578,669.0,132.55999755859375,3449.8369140625,323.6499938964844,2405.885009765625,249.8300018310547,669.4299926757812,279469.0,16318.0,52465.0,5192.0,42950.0,66473.0
2021-04-29 12:28:00-04:00,132.73660278320312,3457.14501953125,324.44989013671875,2408.75,250.00999450683594,671.1318969726562,132.77000427246094,3459.0,324.4800109863281,2408.800048828125,250.07000732421875,671.8300170898438,132.61000061035156,3454.760009765625,323.9924011230469,2406.14013671875,249.89999389648438,670.2200927734375,132.64999389648438,3454.81005859375,324.0,2407.510009765625,249.89999389648438,670.2200927734375,231620.0,14239.0,94191.0,2639.0,63691.0,97945.0
2021-04-29 12:29:00-04:00,132.7812042236328,3461.35009765625,324.764404296875,2409.050048828125,250.0399932861328,671.7899780273438,132.82000732421875,3462.64990234375,324.8550109863281,2409.530029296875,250.22999572753906,672.6699829101562,132.69000244140625,3457.97998046875,324.1200866699219,2408.75,249.86000061035156,670.7100219726562,132.73440551757812,3458.0,324.5,2409.530029296875,250.00999450683594,671.1898803710938,260025.0,14582.0,87983.0,1993.0,129382.0,134104.0
2021-04-29 12:30:00-04:00,132.7100067138672,3460.4150390625,324.29998779296875,2408.330078125,249.97999572753906,671.155029296875,132.7899932861328,3461.052978515625,324.80999755859375,2409.945068359375,250.05999755859375,671.7791137695312,132.64500427246094,3459.27490234375,324.29998779296875,2408.2900390625,249.85000610351562,669.9453125,132.77999877929688,3460.75,324.7550048828125,2409.669921875,250.0399932861328,671.7791137695312,178104.0,15526.0,54459.0,2125.0,60002.0,77001.0
2021-04-29 12:31:00-04:00,132.625,3463.64501953125,324.44000244140625,2408.719970703125,249.94000244140625,670.9066162109375,132.75,3464.989990234375,324.6600036621094,2408.93994140625,250.0500030517578,671.6500244140625,132.6199951171875,3460.580078125,324.21099853515625,2408.719970703125,249.91000366210938,670.75,132.7100067138672,3461.080078125,324.2699890136719,2408.72998046875,249.97999572753906,671.22998046875,143454.0,18571.0,51013.0,1707.0,53987.0,56281.0
2021-04-29 12:32:00-04:00,132.7259063720703,3465.179931640625,324.6400146484375,2411.094970703125,249.9199981689453,672.072998046875,132.77999877929688,3466.56005859375,324.82000732421875,2412.360107421875,250.0500030517578,672.469970703125,132.60000610351562,3462.0,324.1099853515625,2408.22998046875,249.8699951171875,670.4100952148438,132.6199951171875,3463.179931640625,324.3399963378906,2408.860107421875,249.92999267578125,670.6900024414062,181912.0,14253.0,95850.0,2464.0,52670.0,74374.0
2021-04-29 12:33:00-04:00,132.86000061035156,3468.919921875,324.8349914550781,2411.989990234375,250.0583953857422,672.8250122070312,132.91000366210938,3469.0400390625,324.8900146484375,2412.72998046875,250.1427001953125,673.0900268554688,132.72000122070312,3464.27490234375,324.60009765625,2411.389892578125,249.8699951171875,671.8599853515625,132.7299041748047,3465.909912109375,324.60009765625,2412.139892578125,249.9199981689453,672.14990234375,285585.0,15245.0,34955.0,2298.0,65613.0,87628.0
2021-04-29 12:34:00-04:00,132.81500244140625,3468.1298828125,324.68499755859375,2412.39990234375,250.09500122070312,673.2100219726562,132.87989807128906,3470.0,324.80999755859375,2413.169921875,250.14999389648438,673.6300048828125,132.80999755859375,3466.169921875,324.5199890136719,2412.0,250.00999450683594,672.6599731445312,132.86000061035156,3468.080078125,324.79998779296875,2412.64990234375,250.0500030517578,672.6900024414062,154100.0,21928.0,49771.0,2803.0,48502.0,74726.0
2021-04-29 12:35:00-04:00,132.7799072265625,3466.39990234375,324.3900146484375,2413.52001953125,250.04629516601562,673.1199951171875,132.85000610351562,3468.169921875,324.739990234375,2413.52001953125,250.0800018310547,673.5499877929688,132.75999450683594,3466.0,324.3399963378906,2412.81005859375,249.91000366210938,672.760009765625,132.80999755859375,3468.10498046875,324.69000244140625,2412.97998046875,250.0800018310547,673.02001953125,210260.0,11382.0,48604.0,1441.0,39857.0,61183.0
2021-04-29 12:36:00-04:00,132.89500427246094,3468.541015625,324.54998779296875,2414.35009765625,250.13999938964844,673.478271484375,132.89999389648438,3469.320068359375,324.54998779296875,2414.35009765625,250.14999389648438,673.6099853515625,132.72439575195312,3466.530029296875,324.29998779296875,2413.675048828125,250.0050048828125,673.0,132.77000427246094,3467.60009765625,324.35888671875,2414.320068359375,250.02999877929688,673.125,204450.0,15506.0,34224.0,1162.0,42758.0,51342.0
2021-04-29 12:37:00-04:00,132.9600067138672,3467.455078125,324.82000732421875,2415.0,250.1999969482422,673.3820190429688,132.9799041748047,3469.760009765625,324.8399963378906,2415.0,250.25999450683594,673.5283203125,132.8800048828125,3466.02001953125,324.4700012207031,2414.27001953125,250.10009765625,672.7012939453125,132.89999389648438,3468.77001953125,324.54998779296875,2414.760009765625,250.1699981689453,673.5,255537.0,16523.0,50402.0,2387.0,47659.0,35908.0
2021-04-29 12:38:00-04:00,132.99490356445312,3467.469970703125,324.9599914550781,2415.0,250.2949981689453,674.1500244140625,133.0399932861328,3468.2099609375,325.0,2415.89990234375,250.36000061035156,674.6900024414062,132.95010375976562,3467.0107421875,324.8299865722656,2415.0,250.19000244140625,673.4005126953125,132.96299743652344,3467.199951171875,324.8399963378906,2415.235107421875,250.19000244140625,673.4249877929688,399313.0,5286.0,129194.0,1248.0,68399.0,105163.0
2021-04-29 12:39:00-04:00,132.97999572753906,3467.4599609375,324.8800964355469,2415.169921875,250.35989379882812,673.9805908203125,133.02000427246094,3467.889892578125,325.20001220703125,2416.0,250.3721923828125,674.5800170898438,132.92999267578125,3466.712890625,324.8800964355469,2414.550048828125,250.22999572753906,673.760009765625,132.99850463867188,3467.02001953125,324.9750061035156,2414.550048828125,250.30999755859375,674.1199951171875,255466.0,6282.0,84806.0,1342.0,60651.0,61397.0
2021-04-29 12:40:00-04:00,133.00999450683594,3464.510009765625,325.0,2414.830078125,250.3699951171875,673.2000122070312,133.03500366210938,3466.1298828125,325.1549987792969,2416.0,250.44500732421875,674.1799926757812,132.9600067138672,3464.090087890625,324.8800048828125,2414.830078125,250.27999877929688,673.2000122070312,132.98500061035156,3466.10009765625,324.94000244140625,2415.495849609375,250.35899353027344,673.989990234375,148487.0,11874.0,52001.0,1793.0,40144.0,38204.0
2021-04-29 12:41:00-04:00,133.14500427246094,3470.625,325.260009765625,2417.969970703125,250.42999267578125,673.52001953125,133.1898956298828,3471.4150390625,325.29998779296875,2417.969970703125,250.47000122070312,673.52001953125,133.00259399414062,3465.195068359375,325.010009765625,2415.14990234375,250.35499572753906,672.6845092773438,133.00999450683594,3465.195068359375,325.02880859375,2415.840087890625,250.37139892578125,673.0700073242188,446475.0,22731.0,110977.0,1708.0,53440.0,46653.0
2021-04-29 12:42:00-04:00,133.13999938964844,3470.93994140625,325.57000732421875,2416.179931640625,250.47999572753906,673.25,133.19000244140625,3471.869384765625,325.6593933105469,2417.110107421875,250.5399932861328,673.8800048828125,133.1199951171875,3467.81494140625,325.20001220703125,2415.830078125,250.3300018310547,672.8001098632812,133.14700317382812,3471.039306640625,325.25,2417.110107421875,250.4199981689453,673.6300048828125,223639.0,18660.0,105457.0,2727.0,70169.0,54654.0
2021-04-29 12:43:00-04:00,133.11000061035156,3472.469970703125,325.55999755859375,2416.963623046875,250.47999572753906,673.25,133.17999267578125,3474.860107421875,325.739990234375,2417.3701171875,250.63999938964844,673.9400024414062,133.09010314941406,3471.3798828125,325.42010498046875,2416.0,250.44000244140625,673.0399780273438,133.15809631347656,3471.3798828125,325.57000732421875,2417.18994140625,250.47000122070312,673.4000244140625,204950.0,20957.0,106076.0,3071.0,128255.0,41239.0
2021-04-29 12:44:00-04:00,133.18930053710938,3475.010009765625,325.7099914550781,,250.49000549316406,673.5399780273438,133.19000244140625,3476.0,325.7200012207031,,250.5,673.7000122070312,133.08999633789062,3471.56005859375,325.4599914550781,,250.4199981689453,673.12158203125,133.10499572753906,3471.56005859375,325.54998779296875,,250.47500610351562,673.2315063476562,191542.0,20568.0,58060.0,,39944.0,33623.0
2021-04-29 12:45:00-04:00,133.1750030517578,3477.389892578125,325.69000244140625,2417.260009765625,250.49000549316406,673.0715942382812,133.19000244140625,3478.669921875,325.7699890136719,2418.06005859375,250.49000549316406,673.3298950195312,133.08999633789062,3474.5,325.489990234375,2417.199951171875,250.3800048828125,672.8565063476562,133.19000244140625,3475.489990234375,325.7200012207031,2418.06005859375,250.47999572753906,673.2760009765625,182270.0,23260.0,77045.0,2822.0,56419.0,40438.0
2021-04-29 12:46:00-04:00,133.10000610351562,3476.300048828125,325.7449951171875,2416.469970703125,250.52999877929688,672.1599731445312,133.18499755859375,3479.0,325.7900085449219,2417.22998046875,250.57000732421875,673.1699829101562,133.08999633789062,3475.1376953125,325.6300048828125,2416.469970703125,250.4600067138672,672.1099853515625,133.17999267578125,3477.179931640625,325.68280029296875,2417.22998046875,250.5,673.1099853515625,169852.0,16837.0,56693.0,682.0,76382.0,53489.0
2021-04-29 12:47:00-04:00,133.13999938964844,3477.610107421875,326.26739501953125,2415.139892578125,250.66000366210938,672.7097778320312,133.14999389648438,3479.5,326.2799987792969,2416.06005859375,250.6699981689453,672.780029296875,133.0800018310547,3473.126220703125,325.69500732421875,2415.139892578125,250.50999450683594,672.0999755859375,133.08999633789062,3474.580078125,325.7268981933594,2416.0,250.5478973388672,672.3399047851562,186367.0,21788.0,167567.0,923.0,109270.0,47191.0
2021-04-29 12:48:00-04:00,133.10049438476562,3477.169921875,325.893310546875,2416.25,250.52999877929688,673.3718872070312,133.14999389648438,3478.787109375,326.2900085449219,2416.25,250.66799926757812,673.7399291992188,133.0500030517578,3476.0,325.78009033203125,2415.695068359375,250.47000122070312,672.7490234375,133.14500427246094,3478.787109375,326.2898864746094,2415.695068359375,250.66000366210938,672.7490234375,186036.0,11181.0,97065.0,1847.0,32320.0,57184.0
2021-04-29 12:49:00-04:00,133.14500427246094,3479.735107421875,326.1199951171875,2416.679931640625,250.639892578125,674.3699951171875,133.1699981689453,3479.93994140625,326.2300109863281,2416.739990234375,250.6645050048828,674.489990234375,133.03500366210938,3477.304931640625,325.6708068847656,2416.199951171875,250.52000427246094,673.3900146484375,133.10400390625,3477.304931640625,325.8699951171875,2416.199951171875,250.5500030517578,673.3900146484375,159899.0,56256.0,91966.0,1901.0,42060.0,79984.0
2021-04-29 12:50:00-04:00,133.12789916992188,3479.830078125,326.3800048828125,2416.489990234375,250.6898956298828,674.594970703125,133.1999969482422,3480.663330078125,326.5,2417.3798828125,250.75,674.8876953125,133.10159301757812,3479.034912109375,326.114990234375,2416.489990234375,250.61000061035156,674.2100219726562,133.13999938964844,3479.034912109375,326.114990234375,2417.139892578125,250.6269989013672,674.3350219726562,219701.0,19993.0,141173.0,1459.0,47570.0,70795.0
2021-04-29 12:51:00-04:00,133.11500549316406,3478.320068359375,326.510009765625,2415.530029296875,250.70669555664062,674.3150024414062,133.1300048828125,3479.0400390625,326.70001220703125,2416.072021484375,250.77000427246094,674.7999877929688,133.08999633789062,3476.1298828125,326.3800048828125,2415.530029296875,250.6300048828125,674.0726928710938,133.12010192871094,3478.010009765625,326.3900146484375,2416.072021484375,250.69000244140625,674.6005249023438,128389.0,14528.0,92349.0,1032.0,63255.0,57026.0
2021-04-29 12:52:00-04:00,133.139892578125,3476.8701171875,326.5299987792969,2416.239990234375,250.75999450683594,674.260009765625,133.15499877929688,3478.320068359375,326.55999755859375,2416.239990234375,250.77000427246094,674.3599853515625,133.07000732421875,3475.538818359375,326.3599853515625,2416.239990234375,250.69000244140625,674.0401000976562,133.11839294433594,3478.10009765625,326.5350036621094,2416.239990234375,250.7100067138672,674.2999877929688,159900.0,11627.0,81265.0,810.0,59573.0,28516.0
2021-04-29 12:53:00-04:00,133.1300048828125,3475.919921875,326.364990234375,2416.43994140625,250.72039794921875,673.7550048828125,133.16000366210938,3477.0,326.5150146484375,2416.6298828125,250.77000427246094,674.1998901367188,133.08999633789062,3473.93994140625,326.2699890136719,2415.68994140625,250.7050018310547,673.6320190429688,133.13499450683594,3476.659912109375,326.510009765625,2416.1201171875,250.75,674.1900024414062,124118.0,10615.0,107034.0,2442.0,29244.0,30695.0
2021-04-29 12:54:00-04:00,133.1199951171875,3478.0048828125,325.9493103027344,2415.580078125,250.87600708007812,673.5599975585938,133.16000366210938,3478.550048828125,326.3999938964844,2416.739990234375,250.91000366210938,674.1699829101562,133.10009765625,3476.550048828125,325.8800048828125,2415.580078125,250.71499633789062,673.360107421875,133.125,3476.59521484375,326.3699951171875,2416.739990234375,250.71499633789062,673.8599853515625,123248.0,10727.0,101031.0,872.0,60995.0,36364.0
2021-04-29 12:55:00-04:00,133.0850067138672,3477.320068359375,325.8399963378906,2416.340087890625,250.9199981689453,672.8350219726562,133.13999938964844,3478.054931640625,326.05999755859375,2416.340087890625,250.97000122070312,673.9176025390625,133.0800018310547,3475.792236328125,325.54998779296875,2416.340087890625,250.8800048828125,672.5499877929688,133.1300048828125,3477.889892578125,325.9800109863281,2416.340087890625,250.89990234375,673.4801025390625,164706.0,7485.0,97837.0,1100.0,88540.0,47378.0
2021-04-29 12:56:00-04:00,133.02000427246094,3472.43994140625,325.95001220703125,2415.425048828125,250.9510040283203,672.2349853515625,133.10000610351562,3476.65625,326.0498962402344,2415.97998046875,250.97000122070312,672.7642822265625,133.02000427246094,3471.010009765625,325.5299987792969,2414.860107421875,250.86000061035156,671.701416015625,133.0850067138672,3476.65625,325.82000732421875,2415.97998046875,250.9199981689453,672.7642822265625,319516.0,10643.0,95157.0,1851.0,50793.0,55705.0
2021-04-29 12:57:00-04:00,132.97500610351562,3472.10498046875,325.9700012207031,2414.300048828125,250.99000549316406,672.2296142578125,133.05999755859375,3475.0,326.3399963378906,2416.02001953125,251.06500244140625,672.655029296875,132.97000122070312,3471.97998046875,325.860107421875,2414.300048828125,250.92999267578125,672.0800170898438,133.02000427246094,3473.875,325.9898986816406,2415.85009765625,250.9550018310547,672.1998901367188,293834.0,11312.0,110230.0,2905.0,78396.0,30511.0
2021-04-29 12:58:00-04:00,132.94500732421875,3470.221923828125,326.0704040527344,2414.5,251.0500030517578,672.3200073242188,133.03990173339844,3472.760009765625,326.0799865722656,2414.679931640625,251.0561065673828,672.5,132.91000366210938,3468.5,325.739990234375,2414.5,250.9499969482422,671.701171875,132.97000122070312,3472.60009765625,325.9700012207031,2414.679931640625,251.00999450683594,672.2899780273438,221476.0,11025.0,69827.0,1345.0,33871.0,31457.0
2021-04-29 12:59:00-04:00,132.97999572753906,3472.0,326.4200134277344,2417.860107421875,251.11000061035156,671.969970703125,133.0399932861328,3472.47998046875,326.4599914550781,2417.860107421875,251.16000366210938,672.5598754882812,132.9250030517578,3470.304443359375,326.05999755859375,2417.070068359375,251.0399932861328,671.7999877929688,132.9409942626953,3470.969970703125,326.0799865722656,2417.074951171875,251.05999755859375,672.0999755859375,234759.0,8771.0,89659.0,1010.0,67513.0,29454.0
2021-04-29 13:00:00-04:00,132.9600067138672,3472.449951171875,326.17291259765625,2415.739990234375,250.8699951171875,671.3099975585938,133.04629516601562,3473.784912109375,326.4898986816406,2415.97802734375,251.13999938964844,672.0399780273438,132.94000244140625,3472.0,325.94000244140625,2415.739990234375,250.85000610351562,671.0,132.98500061035156,3472.320068359375,326.4100036621094,2415.97802734375,251.1085968017578,671.8800048828125,125715.0,7949.0,87411.0,1270.0,84111.0,61397.0
2021-04-29 13:01:00-04:00,132.96499633789062,3470.760009765625,326.1449890136719,2416.889892578125,250.83349609375,671.6749877929688,132.9949951171875,3472.449951171875,326.25,2416.97998046875,250.8800048828125,672.1500244140625,132.8699951171875,3470.760009765625,325.8500061035156,2416.199951171875,250.75999450683594,671.3400268554688,132.9499969482422,3471.985107421875,326.16009521484375,2416.199951171875,250.8800048828125,671.409912109375,165749.0,5499.0,67764.0,2303.0,40371.0,39272.0
2021-04-29 13:02:00-04:00,132.9550018310547,3469.179931640625,325.9599914550781,2416.02001953125,250.86500549316406,670.3200073242188,133.0399932861328,3471.989990234375,326.3800048828125,2417.0,250.94000244140625,672.0,132.9499969482422,3468.6201171875,325.7099914550781,2416.02001953125,250.77999877929688,670.2899780273438,132.96200561523438,3471.7099609375,326.1700134277344,2417.0,250.83009338378906,671.8699951171875,182754.0,9236.0,65709.0,3408.0,53011.0,39384.0
2021-04-29 13:03:00-04:00,132.92999267578125,3467.81005859375,326.0881042480469,2414.90380859375,250.80999755859375,670.280029296875,132.99000549316406,3469.300048828125,326.2099914550781,2416.280029296875,250.8699951171875,670.8900146484375,132.89999389648438,3466.9033203125,325.93011474609375,2414.90380859375,250.77000427246094,670.0999755859375,132.95010375976562,3469.300048828125,326.0299987792969,2416.02001953125,250.86000061035156,670.260009765625,151240.0,10180.0,43052.0,1577.0,36783.0,51158.0
2021-04-29 13:04:00-04:00,132.83999633789062,3466.929931640625,325.6138000488281,2413.929931640625,250.69000244140625,669.3015747070312,132.95579528808594,3468.989990234375,326.1299133300781,2414.89990234375,250.81500244140625,670.4099731445312,132.8000030517578,3466.0,325.5299987792969,2413.929931640625,250.69000244140625,669.0701293945312,132.92999267578125,3468.739990234375,326.1000061035156,2414.89990234375,250.8000030517578,670.260009765625,211556.0,11005.0,68032.0,2509.0,46418.0,101705.0
2021-04-29 13:05:00-04:00,132.9801025390625,3467.2900390625,325.8500061035156,2415.139892578125,250.8300018310547,669.6799926757812,132.99000549316406,3467.489990234375,325.9700012207031,2415.699951171875,250.9499969482422,670.0,132.8000030517578,3465.320068359375,325.6199951171875,2414.340087890625,250.7100067138672,669.2321166992188,132.83999633789062,3466.030029296875,325.6199951171875,2414.35009765625,250.7100067138672,669.2321166992188,157487.0,15478.0,69215.0,2385.0,53004.0,63846.0
2021-04-29 13:06:00-04:00,133.09829711914062,3470.50244140625,326.2684020996094,2417.2900390625,250.77000427246094,670.4550170898438,133.11500549316406,3470.697509765625,326.44000244140625,2417.969970703125,250.97000122070312,670.8717041015625,132.97999572753906,3467.75,325.95001220703125,2416.0,250.7100067138672,669.6900024414062,132.97999572753906,3468.2900390625,325.95001220703125,2416.0,250.8300018310547,669.6900024414062,249717.0,9217.0,63400.0,2294.0,79954.0,65971.0
2021-04-29 13:07:00-04:00,133.08999633789062,3468.47998046875,326.1400146484375,2414.719970703125,250.73919677734375,670.6649780273438,133.1300048828125,3470.0,326.3699951171875,2416.56005859375,250.8300018310547,671.0,133.00999450683594,3467.669921875,325.95001220703125,2414.31005859375,250.6300048828125,670.030029296875,133.0800018310547,3470.0,326.260009765625,2416.56005859375,250.75,670.3699951171875,249588.0,6986.0,38414.0,2239.0,35438.0,32493.0
2021-04-29 13:08:00-04:00,133.1300048828125,3471.028076171875,326.05010986328125,2415.489990234375,250.75,670.97998046875,133.14999389648438,3471.028076171875,326.19989013671875,2415.552734375,250.7698974609375,671.197509765625,133.0500030517578,3468.510009765625,326.010009765625,2415.489990234375,250.69949340820312,670.5599975585938,133.0800018310547,3468.510009765625,326.1499938964844,2415.552734375,250.72000122070312,670.6749877929688,206007.0,10162.0,32276.0,1664.0,36684.0,29519.0
2021-04-29 13:09:00-04:00,133.1510009765625,3469.510009765625,325.8800048828125,2414.31005859375,250.7100067138672,670.7150268554688,133.15989685058594,3471.679931640625,326.0968017578125,2414.77001953125,250.82000732421875,671.260009765625,133.10279846191406,3469.510009765625,325.7300109863281,2414.31005859375,250.66329956054688,670.5900268554688,133.1300048828125,3471.02001953125,326.04998779296875,2414.719970703125,250.75,671.1300048828125,214171.0,6401.0,43202.0,1904.0,32366.0,34059.0
2021-04-29 13:10:00-04:00,133.47219848632812,3473.199951171875,326.25,2415.030029296875,250.8699951171875,671.889892578125,133.48989868164062,3473.199951171875,326.25,2415.050048828125,250.8699951171875,672.0,133.1591033935547,3470.005126953125,325.85009765625,2414.239990234375,250.7100067138672,670.4199829101562,133.1591033935547,3470.005126953125,325.8999938964844,2414.239990234375,250.7368927001953,670.7899780273438,551889.0,8207.0,57647.0,1923.0,32518.0,39704.0
2021-04-29 13:11:00-04:00,133.64999389648438,3475.14990234375,326.42999267578125,2416.85009765625,250.92999267578125,671.97998046875,133.6699981689453,3475.489990234375,326.42999267578125,2416.85009765625,250.9499969482422,672.3400268554688,133.4499969482422,3473.327392578125,326.25,2415.919921875,250.78500366210938,671.780029296875,133.47000122070312,3473.60498046875,326.260009765625,2415.919921875,250.86349487304688,672.0,595566.0,6838.0,146750.0,2365.0,47091.0,72439.0
2021-04-29 13:12:00-04:00,133.59210205078125,3474.77001953125,326.25,2417.6201171875,250.9199981689453,672.0,133.69000244140625,3476.60009765625,326.5,2418.4599609375,251.0,672.2150268554688,133.57000732421875,3473.810791015625,326.1400146484375,2417.114990234375,250.89999389648438,671.4201049804688,133.65989685058594,3473.810791015625,326.42999267578125,2417.85009765625,250.91000366210938,671.8300170898438,366571.0,9091.0,67835.0,5259.0,37716.0,47243.0
2021-04-29 13:13:00-04:00,133.68499755859375,3474.294921875,326.2898864746094,2419.139892578125,250.94500732421875,671.6799926757812,133.69000244140625,3475.2978515625,326.4798889160156,2419.3701171875,250.94500732421875,672.1099853515625,133.57000732421875,3473.39990234375,326.2101135253906,2418.47509765625,250.86000061035156,671.6699829101562,133.59500122070312,3474.469970703125,326.24310302734375,2418.840087890625,250.92999267578125,671.97998046875,346937.0,6164.0,41283.0,2243.0,31901.0,24886.0
2021-04-29 13:14:00-04:00,133.48500061035156,3475.06494140625,326.2449951171875,2418.13525390625,250.92999267578125,672.02001953125,133.69000244140625,3476.199951171875,326.3699951171875,2419.340087890625,250.98500061035156,672.3399047851562,133.47999572753906,3473.590087890625,326.1300048828125,2418.1298828125,250.88999938964844,671.6099853515625,133.69000244140625,3474.294921875,326.2650146484375,2418.764892578125,250.94500732421875,671.8099975585938,359967.0,13401.0,30063.0,1782.0,35548.0,37374.0
2021-04-29 13:15:00-04:00,133.6501007080078,3478.034912109375,326.30841064453125,2418.0,251.18780517578125,672.6749877929688,133.65989685058594,3478.034912109375,326.3900146484375,2418.554931640625,251.1999053955078,672.6749877929688,133.4600067138672,3474.940673828125,326.21099853515625,2417.52001953125,250.9199981689453,671.8364868164062,133.48500061035156,3474.940673828125,326.260009765625,2418.554931640625,250.92849731445312,672.032470703125,236760.0,10102.0,72770.0,2640.0,64782.0,40152.0
2021-04-29 13:16:00-04:00,133.5850067138672,3476.570068359375,326.2349853515625,2418.7099609375,251.1199951171875,672.0900268554688,133.6750030517578,3478.260009765625,326.37939453125,2419.050048828125,251.22000122070312,672.7999877929688,133.5800018310547,3476.550048828125,326.2016906738281,2418.60498046875,251.10000610351562,672.0,133.66000366210938,3478.070068359375,326.3299865722656,2418.60498046875,251.1999969482422,672.739990234375,173341.0,7277.0,21433.0,1356.0,46081.0,49656.0
2021-04-29 13:17:00-04:00,133.59710693359375,3477.30810546875,326.20001220703125,2419.4697265625,251.24000549316406,672.5050048828125,133.66000366210938,3478.340087890625,326.25,2419.52001953125,251.27000427246094,672.6500244140625,133.55499267578125,3476.2548828125,326.07000732421875,2418.909912109375,251.08009338378906,671.97998046875,133.5850067138672,3477.530029296875,326.20001220703125,2418.909912109375,251.11000061035156,672.010009765625,144853.0,7852.0,29158.0,2807.0,61594.0,22612.0
2021-04-29 13:18:00-04:00,133.64999389648438,3478.425048828125,326.6000061035156,2421.889892578125,251.47999572753906,673.2050170898438,133.66000366210938,3479.405029296875,326.6000061035156,2422.1298828125,251.47999572753906,673.4199829101562,133.51499938964844,3476.14990234375,326.1400146484375,2418.81494140625,251.22000122070312,672.260009765625,133.59010314941406,3476.590087890625,326.20001220703125,2419.52001953125,251.24420166015625,672.260009765625,224558.0,7835.0,51843.0,6100.0,61255.0,30108.0
2021-04-29 13:19:00-04:00,133.5800018310547,3477.969970703125,326.29998779296875,2420.570068359375,251.4199981689453,673.5250244140625,133.66000366210938,3479.550048828125,326.75,2422.3701171875,251.52499389648438,673.7999877929688,133.57000732421875,3477.969970703125,326.25,2420.570068359375,251.3800048828125,673.1699829101562,133.64999389648438,3478.9775390625,326.6000061035156,2422.06005859375,251.47999572753906,673.1699829101562,3173950.0,3029.0,90601.0,3359.0,58986.0,53600.0
2021-04-29 13:20:00-04:00,133.4571075439453,3478.5,326.30499267578125,2420.666015625,251.51119995117188,673.2949829101562,133.6300048828125,3479.949951171875,326.5,2420.666015625,251.52499389648438,674.4500122070312,133.4571075439453,3478.070068359375,326.30499267578125,2420.590087890625,251.4199981689453,673.2050170898438,133.58299255371094,3478.830078125,326.30999755859375,2420.590087890625,251.42999267578125,673.5599975585938,229205.0,11247.0,49590.0,2032.0,37341.0,86979.0
2021-04-29 13:21:00-04:00,133.51010131835938,3478.43994140625,326.43560791015625,2420.510009765625,251.56500244140625,673.1799926757812,133.52999877929688,3478.4951171875,326.4494934082031,2421.81005859375,251.58999633789062,673.536376953125,133.44000244140625,3477.593017578125,326.1199951171875,2419.77001953125,251.39999389648438,672.8499755859375,133.4600067138672,3478.4951171875,326.30499267578125,2420.159912109375,251.50999450683594,673.335693359375,191912.0,7235.0,56862.0,3489.0,63203.0,32954.0
2021-04-29 13:22:00-04:00,133.49000549316406,3477.510009765625,326.54998779296875,2420.60009765625,251.59500122070312,672.5800170898438,133.55999755859375,3479.489990234375,326.6600036621094,2422.289794921875,251.6300048828125,673.4600219726562,133.49000549316406,3477.0,326.3599853515625,2420.60009765625,251.5399932861328,672.5599975585938,133.52000427246094,3478.320068359375,326.44000244140625,2422.289794921875,251.56500244140625,673.1837768554688,149738.0,14692.0,65098.0,2503.0,49155.0,32227.0
2021-04-29 13:23:00-04:00,133.50819396972656,3477.342529296875,326.4020080566406,2420.60009765625,251.56219482421875,672.7286987304688,133.50999450683594,3478.5048828125,326.5299987792969,2420.60009765625,251.69000244140625,672.7899780273438,133.4499969482422,3476.544921875,326.2200927734375,2420.60009765625,251.56219482421875,672.2000732421875,133.4976043701172,3477.9951171875,326.5299987792969,2420.60009765625,251.60000610351562,672.530029296875,200535.0,7811.0,60915.0,360.0,63292.0,17619.0
